,timestamp,soc,voltage,current
121,2021-12-12 06:54:36,86,56.1,0
122,2021-12-12 06:56:47,86,55.8,1.7
123,2021-12-12 06:58:58,86,55.7,1.5
124,2021-12-12 07:14:15,83,55.1,6.8
125,2021-12-12 07:14:15,83,55.3,0
126,2021-12-12 07:14:15,83,55.4,0
127,2021-12-12 07:20:48,82,55,2.6
128,2021-12-12 07:22:59,82,55,2.7
129,2021-12-12 07:22:59,82,55.1,0
130,2021-12-12 07:25:11,82,55.1,0
131,2021-12-12 07:25:11,81,55.1,0
132,2021-12-12 07:25:11,81,54.9,4.6
133,2021-12-12 07:27:22,81,55.1,0
134,2021-12-12 07:27:22,81,55.1,0
135,2021-12-12 07:29:33,81,55.1,0
136,2021-12-12 07:29:33,81,55.1,0
137,2021-12-12 07:31:44,81,55.1,0
138,2021-12-12 07:31:44,81,55.1,0
139,2021-12-12 07:33:55,81,55.1,0
140,2021-12-12 07:33:55,81,55,0
141,2021-12-12 07:36:06,81,55,0.6
142,2021-12-12 07:36:06,81,54.2,19.5
143,2021-12-12 07:38:17,80,54.8,3.9
144,2021-12-12 07:40:28,80,54.6,7.3
145,2021-12-12 07:40:28,80,54.7,3.6
146,2021-12-12 07:40:28,80,54.7,2.6
147,2021-12-12 07:42:39,80,54.9,0
148,2021-12-12 07:42:39,80,54.9,0
149,2021-12-12 07:44:50,80,54.9,0.4
150,2021-12-12 07:44:50,80,54.9,0
151,2021-12-12 07:47:01,80,54.9,0
152,2021-12-12 07:47:01,80,54.9,0
153,2021-12-12 07:49:12,80,54.8,3
154,2021-12-12 07:49:12,80,54.2,14.4
155,2021-12-12 07:51:23,80,54.8,0
156,2021-12-12 07:51:23,80,54.7,0
157,2021-12-12 07:51:23,79,53.9,20.6
158,2021-12-12 07:53:34,79,53.8,22.9
159,2021-12-12 07:53:34,79,54.6,0
160,2021-12-12 07:55:46,79,54.6,0
161,2021-12-12 08:02:19,79,54.6,0
162,2021-12-12 08:02:19,78,54.5,2.2
163,2021-12-12 08:04:30,78,54.5,0
164,2021-12-12 08:04:30,78,54.5,0
165,2021-12-12 08:06:41,78,54.5,0
166,2021-12-12 08:06:41,78,54.5,0
167,2021-12-12 08:08:52,78,54.3,4.7
168,2021-12-12 08:08:52,78,54.4,3.5
169,2021-12-12 08:11:03,78,54.4,0
170,2021-12-12 08:11:03,78,54,0
171,2021-12-12 08:13:14,78,54.3,0
172,2021-12-12 08:13:14,78,54.1,4.4
173,2021-12-12 08:13:14,77,53.7,18
174,2021-12-12 08:15:25,77,54.3,0
175,2021-12-12 08:15:25,77,54.3,0
176,2021-12-12 08:17:36,77,54.3,0
177,2021-12-12 08:17:36,77,54.4,0
178,2021-12-12 08:19:47,77,54.4,0
179,2021-12-12 08:19:47,77,54.4,0
180,2021-12-12 08:21:58,77,54.4,0
181,2021-12-12 08:21:58,77,54.4,0
182,2021-12-12 08:24:09,77,54.4,0
183,2021-12-12 08:24:09,77,54.4,0
184,2021-12-12 08:24:09,77,54.4,0
185,2021-12-12 08:26:21,77,54.4,0
186,2021-12-12 08:26:21,77,54.4,0
187,2021-12-12 08:28:32,77,54.4,0
188,2021-12-12 08:28:32,77,54.4,0
189,2021-12-12 08:30:43,77,54.4,0
190,2021-12-12 08:30:43,77,54.4,0
191,2021-12-12 08:32:54,77,54.4,0
192,2021-12-12 08:32:54,77,54.4,0
193,2021-12-12 08:35:05,77,54.4,0
194,2021-12-12 08:35:05,77,54.1,4.6
195,2021-12-12 08:37:16,77,53.6,13.9
196,2021-12-12 08:39:27,76,54.1,0
197,2021-12-12 08:39:27,76,54.1,0
198,2021-12-12 08:39:27,76,54,0.7
199,2021-12-12 08:41:38,76,54.1,0
200,2021-12-12 08:43:49,75,53.6,7.5
201,2021-12-12 08:46:00,75,53.5,10.4
202,2021-12-12 08:46:00,75,54,0
203,2021-12-12 08:46:00,75,53.2,15.4
204,2021-12-12 08:50:22,74,53.7,0
205,2021-12-12 08:50:22,74,53.7,0
206,2021-12-12 08:52:33,74,53.5,0
207,2021-12-12 08:52:33,74,53.1,12.5
208,2021-12-12 08:54:44,73,53.6,0
209,2021-12-12 08:56:56,73,53.3,1.7
210,2021-12-12 08:59:07,72,53.4,0
211,2021-12-12 08:59:07,72,53.1,9.4
212,2021-12-12 09:01:18,72,53.4,1.9
213,2021-12-12 09:01:18,72,53.4,0.7
214,2021-12-12 09:01:18,72,53.5,0
215,2021-12-12 09:03:29,72,53.1,9.3
216,2021-12-12 09:03:29,72,53.3,3
217,2021-12-12 09:05:40,72,53.4,0
218,2021-12-12 09:07:51,72,53.3,0
219,2021-12-12 09:07:51,72,53.3,2.5
220,2021-12-12 09:10:02,71,53.3,0.3
221,2021-12-12 09:10:02,71,53.3,0
222,2021-12-12 09:12:13,71,53.3,0
223,2021-12-12 09:12:13,71,53.3,0
224,2021-12-12 09:14:24,71,53.3,1.7
225,2021-12-12 09:14:24,71,53.3,0
226,2021-12-12 09:14:24,71,53.3,0
227,2021-12-12 09:16:35,71,53.3,0
228,2021-12-12 09:16:35,71,53.4,0
229,2021-12-12 09:18:46,71,53.3,0
230,2021-12-12 09:18:46,71,53.3,0
231,2021-12-12 09:20:57,71,53.4,0
232,2021-12-12 09:20:57,71,53.4,0
233,2021-12-12 09:23:08,71,53.4,0
234,2021-12-12 09:23:08,71,53.4,0
235,2021-12-12 09:25:20,71,53.4,0
